name,year,A,A1,A2,A3,A4,B,B1,B2,B3,B4,C,C1,C2,C3,C4
呼和浩特市,2010,1,5385.0,2195.0,0.0,2195.0,3,13008.0,1126.5912323,303.40956875,823.18163297,4,3030.0,1115.74100498,9.52820015,1106.21280292
玉林市,2010,0,0,0,0,0,5,12370.0,3149.328004854,1896.60000038,1252.728004474,4,55822.0,5885.9641879,3572.90389289,2313.0600587
安阳市,2010,0,0,0,0,0,2,19194.0,6472.0,0.0,6472.0,1,1500.0,1500.0,0.0,1500.0
桂林市,2010,1,2910.0,219.6900024,10.98449993,208.7055054,3,5753.0,503.51498796,22.98719978,480.52778627,3,186.34999847,26.262700321000004,12.929500103,13.333199978
济宁市,2010,1,70.0,50.0,25.5,24.5,14,262886.2199707,35224.70626056001,5435.170440999999,29789.53600256,5,7489.0,1363.32354257,7.3893997670000005,1355.93424318
咸阳市,2010,1,1740.0,1270.0,0.0,1270.0,4,34180.0,16605.241211,0.0,16605.241211,0,0,0,0,0
本溪市,2010,0,0,0,0,0,5,14410.0,5086.3411865,420.0,4666.3411865,1,6000.0,6000.0,0.0,6000.0
茂名市,2010,0,0,0,0,0,6,15399.0,2576.15398388,168.66660311,2407.48745515,5,16600.0,2396.26013166,45.0,2351.26013166
临沂市,2010,0,0,0,0,0,10,16632.01999668,4758.751620289,159.59629631299998,4599.155386949,6,157897.7299805,12469.82563744,2341.97695963,10127.84877608
营口市,2010,0,0,0,0,0,16,269490.0,50822.251072659004,4012.790550266,46809.45879491,12,189681.26172,43316.968323,10327.2196967,32989.74883287
白城市,2010,0,0,0,0,0,3,9175.0,568.07299046,43.93799973,524.1349869200001,0,0,0,0,0
德阳市,2010,0,0,0,0,0,3,183200.0,10905.988281,10347.2366637,558.75127792,1,5000.0,2980.0,0.0,2980.0
通化市,2010,1,2800.0,361.0320129,0.0,361.0320129,1,4000.0,515.7600098,0.0,515.7600098,3,4087.0,602.7600098,0.0,602.7600098
长春市,2010,1,150000.0,7372.0,0.0,7372.0,10,81843.270508,19833.36014181,5003.685073600001,14829.674991580001,22,74637.060059,15835.678000812999,5713.708951688,10121.968841861
张家口市,2010,1,2800.0,256.6960144,0.0,256.6960144,2,2700.0,2239.680054,250.0,1989.680054,2,112.86999989,87.82999897,44.97600174,42.85399914
葫芦岛市,2010,0,0,0,0,0,3,6215.0,2680.0,68.0,2612.0,7,45031.05000305,10773.644485649998,278.2739868,10495.37055965
肇庆市,2010,1,1000.0,500.0,0.0,500.0,13,68308.207700014,6760.116726814,525.0,6235.116726814,8,15633.330077999999,10630.745886351999,0.0,10630.745986487998
防城港市,2010,1,15.78509998,15.78509998,0.0,15.78509998,3,903100.0,49275.87244383,34484.1401265,14791.732309699999,1,100.0,12.81400013,0.0,12.81400013
阜新市,2010,1,1400.0,146.4600067,7.322999954,139.1369934,2,70673.4375,4428.521973,1261.972656,3166.549316,2,74682.0,6939.153869299999,2520.3931118,4418.76100159
承德市,2010,0,0,0,0,0,1,11200.0,913.4416504,765.8856812,147.555954,0,0,0,0,0
唐山市,2010,1,28450.0,9690.0,0.0,9690.0,8,351633.89844,7999.078064779999,2947.81505597,5051.26303941,5,131500.0,46705.78183753,950.0,45755.78183753
驻马店市,2010,0,0,0,0,0,5,103672.0,8658.536865,1053.7200013000001,7604.816921330001,2,8015.399902,530.8582992199999,466.4432983,64.41500092
宣城市,2010,0,0,0,0,0,1,100.0,80.0,0.0,80.0,2,730.0,428.6870117,0.0,428.6870117
沧州市,2010,1,661.0,500.0,0.0,500.0,6,1913.5,445.35159304,217.49802208,227.85358048,5,410331.57031,20470.189083999998,1656.755508,18813.4336521
台州市,2010,0,0,0,0,0,10,44692.636719999995,5015.43279446,4324.357792080001,691.0749950699999,5,3645.27999973,1500.0,340.0,1160.0
漯河市,2010,0,0,0,0,0,3,173011.8125,13553.242306,11717.46777,1835.774536,0,0,0,0,0
汕头市,2010,1,28.0,28.0,0.0,28.0,4,12885.0,1064.6871032,414.5926819,650.0944519,14,29600.0,2820.9740585520003,176.8560028,2644.1180480720004
鹰潭市,2010,0,0,0,0,0,2,415.0,364.99750042,0.0,364.99750042,0,0,0,0,0
枣庄市,2010,0,0,0,0,0,7,16761.0,5648.8449857,298.96044922,5349.88458991,1,420.0,210.0,0.0,210.0
潍坊市,2010,0,0,0,0,0,19,51377.562016999,18331.510513809,4974.886131392,13356.624375207002,8,7177.0,5140.05430031,647.3700008200001,4492.68430561
延边朝鲜族自治州,2010,1,2.0,2.0,0.0,2.0,5,14851.69999981,1940.417975365,1531.7900089,408.628012165,8,584.731999363,560.147999763,0.0,560.147999763
焦作市,2010,0,0,0,0,0,5,516500.0,22255.562894199997,416.3476867,21839.215230359998,0,0,0,0,0
鸡西市,2010,1,35194.0,2316.411377,0.0,2316.411377,0,0,0,0,0,0,0,0,0,0
保山市,2010,0,0,0,0,0,2,600.0,300.0,36.0,264.0,0,0,0,0,0
河源市,2010,0,0,0,0,0,15,7546.0,2630.8862047,5.476449966,2625.40975474,33,19446.0,2298.443979144,0.0,2298.443979144
迪庆藏族自治州,2010,0,0,0,0,0,0,0,0,0,0,3,411.19999981,68.53260135,8.171250343,60.36140155
吉安市,2010,0,0,0,0,0,11,26322.0,5996.01252156,535.8989258,5460.11372742,2,5000.0,2980.0,490.0,2490.0
淮北市,2010,0,0,0,0,0,2,71000.0,4940.48291,560.0,4380.48291,0,0,0,0,0
海西蒙古族藏族自治州,2010,0,0,0,0,0,2,148160.0,3654.0420532,292.980011,3361.0620421999997,0,0,0,0,0
西宁市,2010,0,0,0,0,0,2,220.1799927,220.1799927,122.1800003,98.0,4,52217.0,8238.134766,4784.700195,3453.434326
抚州市,2010,0,0,0,0,0,6,9080.0,1194.210022,86.42910004,1107.7809181399998,2,853.7000122,429.8999939,0.0,429.8999939
双鸭山市,2010,0,0,0,0,0,1,5000.0,366.2250061,0.0,366.2251892,0,0,0,0,0
铁岭市,2010,1,2500.0,1000.0,0.0,1000.0,7,17298.0,5237.7882309100005,327.1340027,4910.6541977100005,1,6000.0,4000.0,0.0,4000.0
秦皇岛市,2010,0,0,0,0,0,4,39988.0,15082.0,0.0,15082.0,3,21980.0,8980.0,0.0,8980.0
东方市,2010,1,250.0,200.0,150.0,50.0,0,0,0,0,0,1,24000.0,1415.093384,849.0560303,566.0374146
渭南市,2010,0,0,0,0,0,3,10118.0,3382.9659119,482.9670105,2899.9989014000002,0,0,0,0,0
南宁市,2010,2,6299.0,1219.5499878,412.93249893,806.6174927,6,165226.0,13226.4383549,8695.317749400001,4531.1207279,11,15074.0,4103.310592174999,1399.3538154499997,2703.956757045
泰安市,2010,2,3740.0,794.7164001,193.4109955,601.3054047,6,43770.0,2212.7225034499997,817.34215168,1395.3802911100001,0,0,0,0,0
海南藏族自治州,2010,0,0,0,0,0,0,0,0,0,0,1,800.0,82.01760101,53.31140137,28.70619965
马鞍山市,2010,0,0,0,0,0,4,42518.136719999995,5221.2667542,3557.3486941,1663.9181214,4,6140.62200165,4617.76429559,1938.32115953,2679.4431360400004
潮州市,2010,2,800.0,102.51200104,0.0,102.51200104,4,40498.0,2292.2891461599997,900.55840299,1391.7307434699999,7,6916.0,860.9385986,0.0,860.9383927
孝感市,2010,0,0,0,0,0,5,182100.0,10610.7962041,1571.9703979,9038.825744900001,2,620.0,240.92720032,0.0,240.92720032
株洲市,2010,0,0,0,0,0,3,27280.0,3289.6340330000003,1260.8944092,2028.7395629000002,2,23228.0,8790.700012199999,1441.7336426,7348.9662625
韶关市,2010,6,8710.0,740.82526016,0.0,740.82526016,9,16678.0,2603.7692145799997,482.37960434,2121.38961025,6,7850.0,1034.26527406,0.0,1034.26527406
九江市,2010,0,0,0,0,0,10,83548.0,30410.84101295,2293.1995235,28117.64148905,2,51846.92969,4978.901855,0.0,4978.901855
锡林郭勒盟,2010,0,0,0,0,0,1,7000.0,776.3969727,0.0,776.3969727,2,23050.0,3376.363038954,1904.181396,1472.181642954
德宏傣族景颇族自治州,2010,0,0,0,0,0,2,812.10000038,99.97599982999999,0.0,99.97599982999999,1,200000.0,12879.12012,5151.647949,7727.472168
舟山市,2010,0,0,0,0,0,1,700.0,73.23000336,51.26100159,21.96899986,2,361.0,51.637999539,0.0,51.637999539
内江市,2010,0,0,0,0,0,5,76650.0,5509.03828031,2177.832735678,3331.2056038799997,0,0,0,0,0
大理白族自治州,2010,1,200.0,29.29199982,14.64599991,14.64599991,0,0,0,0,0,2,40.0,5.858399749,0.0,5.858399749
巴音郭楞蒙古自治州,2010,0,0,0,0,0,0,0,0,0,0,2,10780.0,5623.0185013,73.81109619,5549.20740128
包头市,2010,0,0,0,0,0,3,185992.8000031,8801.283935,563.578125,8237.7058711,2,2000.0,313.7859955,47.93640137,265.8496017
郴州市,2010,2,41400.0,3413.1895749,0.0,3413.1895749,5,13876.0,1887.0194092000002,607.0062256,1280.0131836,0,0,0,0,0
天水市,2010,1,700.0,73.23000336,0.0,73.23000336,1,1950.0,825.0,371.25,453.75,0,0,0,0,0
钦州市,2010,0,0,0,0,0,1,6200.0,454.026001,90.80519867,363.2207947,4,93057.0,7183.004883,4435.169922,2747.834961
汉中市,2010,1,1032.0,151.146698,74.06189728,77.08480072,1,12000.0,1351.386353,351.3605042,1000.026001,0,0,0,0,0
清远市,2010,2,1250.0,551.57600021,0.0,551.57600021,5,9510.0,4765.415376701,0.0,4765.415376701,11,24231.0,19729.557594193997,0.0,19729.557594193997
新疆维吾尔自治区塔城地区沙湾县新疆石河子市,2010,0,0,0,0,0,1,500.0,73.23000336,21.96899986,51.26100159,0,0,0,0,0
玉溪市,2010,0,0,0,0,0,2,2050.0,449.16184999999996,0.0,449.16184999999996,1,14.0,10.0,0.0,10.0
十堰市,2010,0,0,0,0,0,3,11870.0,800.87818533,267.29250146,533.58569906,1,100.0,100.0,0.0,100.0
长治市,2010,0,0,0,0,0,1,90000.0,7596.0,5697.0,1899.0,0,0,0,0,0
衢州市,2010,0,0,0,0,0,4,1500.0,232.01109837799999,13.32789993,218.683328148,0,0,0,0,0
聊城市,2010,0,0,0,0,0,6,75243.0,4401.28598762,1913.3619693,2487.9241490500003,0,0,0,0,0
宜昌市,2010,0,0,0,0,0,0,0,0,0,0,2,895.0,271.2826004,0.0,271.2826004
琼海市,2010,1,3258.095947,477.1806946,178.3701019,298.8106079,0,0,0,0,0,2,10100.0,636.88300037,106.0800018,530.80298327
六安市,2010,0,0,0,0,0,4,22452.0,2166.3259888000002,1186.3259888,980.0,1,150.0,128.0,57.59999847,70.40000153
永州市,2010,2,73050.0,12696.980469,2067.865723,10629.114258,6,7876.0,5586.4900055,27.46687508,5559.0231247,0,0,0,0,0
吴忠市,2010,1,50.0,4.484899998,0.0,4.484899998,0,0,0,0,0,0,0,0,0,0
安康市,2010,0,0,0,0,0,1,5000.0,755.6749878,0.0,755.6749878,0,0,0,0,0
济源市,2010,0,0,0,0,0,2,600.0,366.8627014,76.86274719,290.0,1,10000.0,805.5300293,201.3825073,604.147522
许昌市,2010,0,0,0,0,0,2,25070.0,10050.0,0.0,10050.0,1,28000.0,15000.0,0.0,15000.0
怀化市,2010,0,0,0,0,0,2,5400.0,439.4399872,131.83200073,307.60800555000003,0,0,0,0,0
凉山彝族自治州,2010,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0,1.5
阳泉市,2010,0,0,0,0,0,1,3500.0,224.2449951,0.0,224.2449951,0,0,0,0,0
湘潭市,2010,0,0,0,0,0,3,56000.0,3132.0150605999997,1390.2555233,1741.7595287200002,0,0,0,0,0
普洱市,2010,1,1300.0,205.0308075,23.65740013,181.3733978,1,10172.0,1483.057251,741.5286255,741.5286255,2,1005.5,122.6679993,0.0,122.6679993
佳木斯市,2010,0,0,0,0,0,1,3982.864014,311.5993958,0.0,311.5993652,0,0,0,0,0
汕尾市,2010,0,0,0,0,0,4,3440.0,2228.84399414,0.0,2228.84399414,4,56800.0,7223.4678955,1833.4600223,5390.0079956
海口市,2010,0,0,0,0,0,5,5680.0,503.91671368999994,23.43359947,480.48311373799993,5,28020.0,2011.47851966,1064.5945434999999,946.88402176
中卫市,2010,1,1500.0,128.8300018,0.0,128.8300018,0,0,0,0,0,0,0,0,0,0
吐鲁番地区,2010,1,1500.0,242.9624939,222.7156219,20.24687576,0,0,0,0,0,0,0,0,0,0
揭阳市,2010,0,0,0,0,0,10,62940.0,3975.3808552319997,0.0,3975.3808552319997,2,59000.0,5099.0371704,0.0,5099.0371704
兰州市,2010,0,0,0,0,0,0,0,0,0,0,3,165.0,156.464599967,0.0,156.464599967
周口市,2010,0,0,0,0,0,2,1200.0,650.0,0.0,650.0,0,0,0,0,0
自贡市,2010,0,0,0,0,0,1,468.0,51.50518417,25.23753929,26.26764488,0,0,0,0,0
三亚市,2010,1,3000.0,386.8200073,0.0,386.8200073,1,3000.0,309.2255859,0.0,309.2255859,1,5000.0,2500.0,0.0,2500.0
大庆市,2010,0,0,0,0,0,1,214.0,187.3200073,0.0,187.3200073,1,600.0,300.0,0.0,300.0
崇左市,2010,0,0,0,0,0,2,29965.0,1674.599976,878.7600098,795.8400269,0,0,0,0,0
湛江市,2010,0,0,0,0,0,2,5580.0,2760.0,1095.0,1665.0,2,50100.0,7337.74400043,3668.724599838,3669.01940012
湘西土家族苗族自治州,2010,0,0,0,0,0,1,500.0,73.23000336,43.93799973,29.29199982,0,0,0,0,0
平顶山市,2010,0,0,0,0,0,2,12634.71973,1789.1400146,583.8847046,1205.2553101,0,0,0,0,0
云浮市,2010,0,0,0,0,0,9,85240.0,4619.45249532,20.0,4599.45249532,3,10206.099609,3139.38931259,0.0,3139.38931259
蚌埠市,2010,0,0,0,0,0,3,455.0,289.126399994,15.0,274.126399994,0,0,0,0,0
洛阳市,2010,0,0,0,0,0,4,29007.5,3097.7968746,1253.5618896,1844.2349853,1,1400.0,152.1679993,15.21679974,136.9512024
银川市,2010,2,1547.0,718.64599991,2.929199934,715.71679974,4,289716.0,36851.02442282,24537.390879860002,12313.632081954,1,14000.0,1112.097046,444.8388062,667.2581787
菏泽市,2010,0,0,0,0,0,7,37410.0,9398.860107,1583.14502,7815.715026899999,1,6000.0,387.1199951,87.10199738,300.0180054
太原市,2010,0,0,0,0,0,3,5205625.0,629229.90164752,537840.96584716,91388.93592218,4,850.0,124.475999844,71.89542007,52.580580712
南充市,2010,2,3163.489014,1761.336914,1465.314453,296.0225983,0,0,0,0,0,2,85420.0,12940.875,0.0,12940.875
赤峰市,2010,0,0,0,0,0,9,104626.0,8641.169572927,2714.87380247,5926.295832457,0,0,0,0,0
鄂尔多斯市,2010,0,0,0,0,0,0,0,0,0,0,3,70595.16016,9607.3229981,1081.21698,8526.105957
南阳市,2010,0,0,0,0,0,2,1020.0,123.1432037,0.0,123.1432037,1,59812.0,8677.106445,8568.301758,108.8047485
辽源市,2010,0,0,0,0,0,1,53100.0,2275.830566,0.0,2275.830566,0,0,0,0,0
荆州市,2010,1,1700.0,146.4900055,131.6212616,14.86873531,4,12441.0,7445.0,82.5,7362.5,2,5200.0,811.00702672,734.8120728,76.19490052
新疆维吾尔自治区和田地区和田市,2010,0,0,0,0,0,0,0,0,0,0,1,30.0,4.393799782,0.0,4.393799782
万宁市,2010,0,0,0,0,0,0,0,0,0,0,1,8000.0,643.9000244,0.0,643.9000244
拉萨市,2010,0,0,0,0,0,1,29.40999985,29.40999985,22.05999947,7.349999905,0,0,0,0,0
朝阳市,2010,0,0,0,0,0,3,123541.32813,6566.861084,1746.63855,4820.2224116,0,0,0,0,0
攀枝花市,2010,0,0,0,0,0,0,0,0,0,0,1,13600.0,5000.0,0.0,5000.0
淮南市,2010,0,0,0,0,0,0,0,0,0,0,1,4157.887207,4157.887207,157.8872681,4000.0
黄石市,2010,0,0,0,0,0,4,60080.20215,4909.6274410999995,329.4932976,4580.1342008,0,0,0,0,0
邢台市,2010,0,0,0,0,0,3,13800.0,1178.7431946,567.7591706,610.9841308,1,55910.1875,8394.915039,0.0,8394.915039
新余市,2010,0,0,0,0,0,1,2922.685791,430.9208069,237.0064392,193.9143524,0,0,0,0,0
晋城市,2010,1,8930.0,523.1550903,366.2085876,156.9465027,0,0,0,0,0,0,0,0,0,0
巴彦淖尔市,2010,0,0,0,0,0,2,119700.0,6236.010254000001,1234.4706726,5001.539673,0,0,0,0,0
益阳市,2010,0,0,0,0,0,2,9805.0,2128.608032,1361.654419,766.95360184,0,0,0,0,0
晋中市,2010,0,0,0,0,0,1,32433.0,2098.628418,409.4424133,1689.186035,0,0,0,0,0
运城市,2010,0,0,0,0,0,1,422.0,211.0,158.0,53.0,0,0,0,0,0
忻州市,2010,0,0,0,0,0,2,80600.0,4272.558196710001,486.90088658,3785.65712743,0,0,0,0,0
抚顺市,2010,0,0,0,0,0,2,42000.0,7532.540039,5562.986816,1969.553009,2,30815.0,3303.9846804999997,1474.0466004,1829.9381106
昭通市,2010,0,0,0,0,0,1,42588.60156,3942.899902,2365.73999,1577.160034,0,0,0,0,0
邯郸市,2010,0,0,0,0,0,2,18500.0,7049.6950073,2809.800049,4239.8949583,4,92500.0,44856.901001,0.0,44856.901001
伊春市,2010,0,0,0,0,0,3,7400.0,4080.0,0.0,4080.0,0,0,0,0,0
来宾市,2010,0,0,0,0,0,1,5000.0,166.5691986,0.0,166.5691833,0,0,0,0,0
伊犁哈萨克自治州,2010,0,0,0,0,0,1,350.0,245.0,36.75,208.25,0,0,0,0,0
乐山市,2010,0,0,0,0,0,1,5000.0,373.6156921,0.0,373.6156921,2,4100.0,537.9331055,100.761528,437.17157746000004
资阳市,2010,0,0,0,0,0,2,103400.0,3463.5149388,120.8294983,3342.6854366999996,1,4000.0,418.4362183,230.1399231,188.2962952
南平市,2010,0,0,0,0,0,3,14650.0,1761.59198762,700.48602681,1061.1060066100001,0,0,0,0,0
西双版纳傣族自治州,2010,0,0,0,0,0,1,80000.0,4052.199951,1622.906128,2429.293945,1,100.0,14.65289974,0.0,14.65289974
昌吉市,2010,0,0,0,0,0,4,15492.0,6055.0,1510.0,4545.0,0,0,0,0,0
上饶市,2010,0,0,0,0,0,4,11420.0,2573.37360384,80.0,2493.37360384,0,0,0,0,0
新疆维吾尔自治区新疆生产建设兵团第六师五家渠市,2010,1,34000.0,2112.864014,121.8960037,1990.968018,0,0,0,0,0,0,0,0,0,0
吉林市,2010,1,180000.0,8856.900391,0.0,8856.900391,2,5182.0,2448.119492953,3.485800028,2444.633792941,0,0,0,0,0
通辽市,2010,0,0,0,0,0,2,50500.0,2422.3380127,1231.2915653,1191.0465087,0,0,0,0,0
临汾市,2010,0,0,0,0,0,3,18500.0,2309.8660277999998,410.8203125,1899.0456848,0,0,0,0,0
泸州市,2010,0,0,0,0,0,2,9500.0,1375.4628602,1216.5918274,158.8710022,0,0,0,0,0
百色市,2010,1,3000.0,196.5467987,144.1343231,52.4124794,0,0,0,0,0,0,0,0,0,0
牡丹江市,2010,0,0,0,0,0,4,1560.0,197.118400107,0.0,197.118400107,0,0,0,0,0
乌兰察布市,2010,1,9900.0,4931.905273,0.0,4931.905273,0,0,0,0,0,1,766.0,82.98619843,0.829861999,82.15634155
贺州市,2010,2,4400.0,1347.8390045,72.4411087,1275.3978881799999,0,0,0,0,0,0,0,0,0,0
宜宾市,2010,0,0,0,0,0,2,142456.339844,8027.018921,3915.522705,4111.4962155,0,0,0,0,0
柳州市,2010,1,20.0,2.929800034,0.0,2.929800034,1,500.0,73.23000336,0.0,73.23000336,0,0,0,0,0
张家界市,2010,0,0,0,0,0,1,142.0,16.21929932,6.163333893,10.05596638,1,77.84880066,11.40170002,0.0,11.40173531
铜陵市,2010,0,0,0,0,0,2,5492.0,1463.6820068,79.104599,1384.5773926,1,15000.0,1263.904053,947.9279785,315.9760132
娄底市,2010,0,0,0,0,0,1,913000.0,58897.14844,29448.57422,29448.57422,0,0,0,0,0
衡水市,2010,0,0,0,0,0,2,51215.0,6302.322052400001,133.6698456,6168.65221827,0,0,0,0,0
兴安盟,2010,0,0,0,0,0,1,714.0,75.07499695,7.507500172,67.56749725,0,0,0,0,0
梧州市,2010,0,0,0,0,0,5,92674.0,8124.3286768240005,0.0,8124.3286768240005,2,242.8500061,32.5454998,0.0,32.5454998
七台河市,2010,0,0,0,0,0,1,30000.0,4504.5,0.0,4504.5,0,0,0,0,0
商丘市,2010,0,0,0,0,0,1,329000.0,16493.50391,0.0,16493.50391,1,4900.0,4900.0,0.0,4900.0
红河哈尼族彝族自治州,2010,0,0,0,0,0,1,420.0,210.0,157.5,52.5,0,0,0,0,0
阜阳市,2010,0,0,0,0,0,1,7200.0,7000.0,0.0,7000.0,0,0,0,0,0
六盘水市,2010,0,0,0,0,0,1,500.0,500.0,0.0,500.0,0,0,0,0,0
吕梁市,2010,0,0,0,0,0,1,522955.0,30067.67969,18040.60742,12027.07227,0,0,0,0,0
商洛市,2010,0,0,0,0,0,1,25000.0,1830.75,1830.75,0.0,0,0,0,0,0
石嘴山市,2010,0,0,0,0,0,1,17426.0,2141.726074,0.0,2141.726074,0,0,0,0,0
呼伦贝尔市,2010,0,0,0,0,0,1,30.0,30.0,9.0,21.0,1,328.0,33.68579865,0.0,33.68579865
池州市,2010,0,0,0,0,0,1,40000.0,3515.76001,3339.971924,175.7879944,0,0,0,0,0
贵港市,2010,0,0,0,0,0,1,2400.0,1000.0,0.0,1000.0,0,0,0,0,0
格尔木市,2010,0,0,0,0,0,1,147879.0,8058.09082,0.0,8058.09082,0,0,0,0,0
四平市,2010,0,0,0,0,0,1,800.0,400.0,0.0,400.0,0,0,0,0,0
宝鸡市,2010,0,0,0,0,0,1,1300.0,146.4600067,0.0,146.4600067,0,0,0,0,0
黑河市,2010,0,0,0,0,0,0,0,0,0,0,1,7.400000095,7.400000095,0.0,7.400000095
黔东南苗族侗族自治州,2010,1,5400.0,5400.0,0.0,5400.0,0,0,0,0,0,0,0,0,0,0
濮阳市,2010,0,0,0,0,0,1,220.0,220.0,0.0,220.0,0,0,0,0,0
萍乡市,2011,0,0,0,0,0,3,88589.61914,8819.392822,5263.721679,3555.6713870000003,0,0,0,0,0
重庆市,2011,2,9000.0,3304.3359985,900.0,2404.3359985,77,1658914.0029,195787.525738544,21746.284997899995,174041.24104323902,92,2393610.929437168,387563.93574588315,23788.191488052,363775.7438142962
广州市,2011,4,38965.0,5021.166172249999,0.0,5021.166172249999,98,142046.36517058001,52312.86100956501,12889.654329228999,39423.206717848996,511,2092363.0570135599,247171.74390954108,55444.03675080098,191727.70827766604
上海市,2011,2,5561.779785,447.26235203,102.2982521,344.96407696,188,1717181.56642128,131267.755679978,8316.82491086,123751.730909163,2362,17643062.7669325,2228336.4716509446,292561.2413127039,1936508.7519267628
北京市,2011,3,2135.0,439.91250607999996,33.42779922,406.48470303999994,46,1271828.54668608,119223.55451408999,50800.900587708005,68422.65421263699,794,191544848.23628792,3059582.694151856,53751.272731900994,3005831.4218158186
和田地区,2011,0,0,0,0,0,1,23600.0,3543.540039,3543.540039,0.0,0,0,0,0,0
宿迁市,2011,0,0,0,0,0,12,106258.79999924,8911.7446293,15.0,8896.7446293,1,11800.0,606.0526733,0.0,606.0526733
杭州市,2011,1,4980.0,3398.0,1019.400024,2378.600098,59,421401.00350189,70685.75863242001,10590.197348041998,60095.56112748801,117,785012.4203116441,203775.442184414,23418.746063787996,180356.69691737098
梅州市,2011,7,37675.0,2907.3804484290004,0.0,2907.380646729,42,47424.0,8355.078050505002,0.0,8355.077745305003,17,42757.0,6419.33925601,0.0,6419.339492550001
济南市,2011,0,0,0,0,0,13,30493.0,10522.186633136,1605.10268021,8917.083922426,22,53303.199905049994,17095.753305112004,7425.077616965999,9670.675704112
东莞市,2011,2,900.0,476.21929932,0.0,476.21929932,833,1642145.8347796,208984.03288585,3476.0700149,205507.96298101993,93,208126.27000997998,21520.235145717998,515.277225368,21004.958017508
大连市,2011,1,120.0,85.0,0.0,85.0,43,208188.16984004297,34144.70064559,8878.90625297,25265.794537574,120,1073354.275799752,174994.08356442198,28191.162709315,146802.921591721
福州市,2011,2,335.0,207.851399899,155.495999813,52.355400085,19,443899.69922,86207.05816381001,63016.66845422,23190.390385793,68,581811.0,80283.18356681798,4790.690353391,75492.49233811999
宁波市,2011,2,3038.0,1504.493299961,452.246599913,1052.246599913,78,265548.5800018,89005.77153179201,4778.634658049001,84227.13686665798,115,886577.731049563,125995.48185791398,19395.848561909,106599.62170479099
泰州市,2011,3,2575.0,2418.14999962,9.074999809,2409.074999809,28,322386.76560000004,59658.69572822299,9568.044864203,50090.650867763,5,14081.0,11500.0287476,372.8999939,11127.1287537
天津市,2011,2,3168.1999969,444.2274094,164.8793945,279.3479996,94,1177306.1816932089,120838.82683650902,27408.001495833996,93430.82509911201,191,2063924.3192613001,374161.4329024543,87798.890129438,286362.5454954172
深圳市,2011,0,0,0,0,0,655,5734882.37590809,256184.28261243063,62731.062297639,193453.22072037667,824,1955043.012484906,284624.51026330533,68570.02503071,216054.54224303414
德州市,2011,0,0,0,0,0,8,38942.04297,6110.940216100001,3551.9944763999997,2558.9457185600004,4,28460.0,8498.83161973,0.0,8498.83161973
石家庄市,2011,0,0,0,0,0,2,21667.0,1133.24897035,271.3209229,861.92798615,7,10744.0,2668.32376576,397.271674145,2271.052210346
银川市,2011,3,12649.02002,1464.41879419,1026.5538025,437.86497689,5,62511.0,10451.248778999998,0.0,10451.248778999998,2,144000.0,13765.4851102,4317.5007019,9447.9841537
淮安市,2011,0,0,0,0,0,35,80311.1398926,29185.90961114,597.4265031499999,28588.48318333,15,253075.0,26987.901754161,8728.729640902,18259.172366051
无锡市,2011,1,20.0,20.0,0.0,20.0,85,553179.1192330649,101909.61898293202,9252.09588969,92657.523140891,64,724279.6428875959,158646.352234917,35835.970634089994,122810.37975218699
苏州市,2011,1,105.0,100.0,0.0,100.0,407,6964430.871952234,534364.8308660027,79450.22277231299,454914.60776006506,328,1632178.2862168192,399970.425302477,23252.940791625,376717.48086026
滁州市,2011,1,50000.0,39400.0,0.0,39400.0,7,285124.76563,27579.571774,5967.870971,21611.701659,3,1520.0,585.55699921,45.33420181,540.2227993
菏泽市,2011,0,0,0,0,0,4,29532.0,1737.3909911,0.0,1737.3909911,0,0,0,0,0
武汉市,2011,1,751.6350098,97.18640137,0.0,97.18640137,27,501279.78729290003,71964.52171232,29964.94726677,41999.57434619,46,460415.3818373901,43083.001125458,4535.632854572999,38547.369229378
衡水市,2011,0,0,0,0,0,7,50284.0,6045.479004299999,2519.5525051,3525.92639769,0,0,0,0,0
厦门市,2011,0,0,0,0,0,40,233759.28499985,84419.93550397002,27949.591919344,56470.34374309,127,615625.7168231901,67703.03409175797,10051.602574287,57651.431062387994
南通市,2011,3,2017.0,1442.0,0.0,1442.0,75,749622.49690076,75121.77449257098,13088.936554370996,62032.838064384,27,204273.776116894,36547.416020074,19309.692821980003,17237.72315745
金华市,2011,1,500.0,77.31800079,37.88579941,39.43220139,12,18974.0,7781.137148398,2968.0844808069996,4813.052616127,110,3881.685999392,973.0236472349998,44.42559958999999,928.5980497049999
鞍山市,2011,0,0,0,0,0,3,30800.0,2597.109985,1384.77002,1212.3399963,9,234520.0,41447.856933999996,3843.137207,37604.719727
茂名市,2011,2,80.0,80.0,0.0,80.0,7,36931.76953,2293.7048335800005,0.0,2293.70462759,11,9454.0,1141.8853111500002,0.0,1141.8853111500002
葫芦岛市,2011,0,0,0,0,0,2,21680.0,7530.0,230.0,7300.0,8,69038.0,9077.31652765,15.46360016,9061.85293505
伊春市,2011,0,0,0,0,0,0,0,0,0,0,1,1278.300049,194.5164032,145.8834991,48.63290024
南京市,2011,2,450.0,102.55250168,35.78530121,66.76729965,59,394357.0623222,138844.23470659304,9473.3158186,129370.91823491301,76,1333845.722131652,189063.27076166603,7142.2532874,181921.01736930304
